id,season_type,home_line_margin,over_under,two_way_winner,over_under_result,away_away_strk,home_home_strk,away_total_strk,home_total_strk
280102005,2,,,home,,-1,1,-1,-1
280102011,2,,,away,,-2,-1,-5,-4
280102016,2,,,away,,-1,1,-1,-5
280102019,2,,,away,,2,2,2,4
280102026,2,,,home,,1,1,1,1
280102027,2,,,away,,3,1,9,1
280102030,2,,,away,,1,1,-1,1
280102002,2,,,home,,1,2,-1,6
280102006,2,,,home,,3,1,2,1
280102012,2,,,away,,3,1,-1,1
280102014,2,,,away,,-9,-1,-4,-4
280102018,2,,,away,,2,-2,-4,-4
280103004,2,,,away,,1,-1,1,1
280103007,2,,,home,,-3,-1,1,-1
280103021,2,,,home,,-2,3,-1,3
280104011,2,,,home,,-2,-2,-2,-5
280104016,2,,,away,,2,-1,1,-6
280104019,2,,,away,,-1,-1,-2,-1
280104028,2,,,away,,4,-1,10,1
280104002,2,,,home,,1,3,1,7
280104005,2,,,home,,3,2,1,1
280104009,2,,,away,,4,-1,1,-1
280104013,2,,,home,,-1,-1,-1,-1
280104015,2,,,away,,-1,-1,-1,1
280104017,2,,,home,,-10,1,-1,3
280104024,2,,,home,,-4,1,-5,-1
280104006,2,,,home,,-4,2,-5,2
280105001,2,,,away,,3,4,4,-3
280105021,2,,,away,,5,4,2,4
280105022,2,,,home,,-2,10,2,2
280105004,2,,,home,,-1,-2,-1,-1
280105008,2,,,away,,8,7,8,11
280105010,2,,,home,,-5,-1,-6,1
280106012,2,,,away,,-4,-1,1,-1
280106027,2,,,home,,-3,-1,-2,1
280106028,2,,,away,,-1,-2,2,-1
280106016,2,,,away,,-1,-2,3,-7
280106029,2,,,home,,-5,-3,-6,-1
280106007,2,,,home,,-2,1,-2,2
280106030,2,,,away,,1,-1,-1,-2
280106013,2,,,home,,-4,1,1,1
280107021,2,,,home,,3,-1,3,-1
280107009,2,,,home,,1,-2,2,-2
280108005,2,,,home,,-4,3,-3,3
280108016,2,,,home,,-6,-3,-7,-8
280108020,2,,,away,,2,1,1,-3
280108023,2,,,home,,2,-4,-2,-2
280108026,2,,,home,,-5,2,-1,-1
280108027,2,,,away,,1,1,2,2
280108029,2,,,away,,2,1,2,1
280108030,2,,,home,,4,-2,5,-3
280108004,2,,,away,,-6,1,-7,1
280109001,2,,,home,,1,-1,4,-4
280109003,2,,,away,,3,-1,3,3
280109015,2,,,home,,-7,-2,-8,2
280109021,2,,,home,,-6,1,-2,1
280109022,2,,,home,,-1,11,1,3
280109028,2,,,home,,-3,-3,-4,-2
280109002,2,,,away,,-11,4,1,9
280109012,2,,,away,,-1,-2,-3,-2
280109017,2,,,home,,-5,2,-4,-1
280109018,2,,,away,,2,-3,3,1
280109006,2,,,home,,5,3,-1,4
280110023,2,,,home,,-1,1,-1,1
280110024,2,,,away,,-1,2,-2,-1
280110026,2,,,home,,2,3,2,1
280111003,2,,,home,,-8,-2,-9,-1
280111007,2,,,home,,1,2,1,-1
280111020,2,,,away,,2,-1,-1,-5
280111001,2,,,away,,1,1,-1,1
280111005,2,,,home,,1,4,2,-1
280111009,2,,,home,,-2,1,-2,-1
280111010,2,,,home,,-12,1,1,4
280111013,2,,,home,,3,2,3,4
280111017,2,,,away,,9,3,-1,1
280111018,2,,,away,,1,-4,1,-1
280111025,2,,,away,,1,-1,5,-5
280112021,2,,,home,,-1,2,-1,-1
280112023,2,,,away,,-7,2,-3,2
280112026,2,,,home,,-1,4,-1,2
280112030,2,,,away,,1,1,1,-1
280112012,2,,,away,,2,-3,6,-3
280112024,2,,,home,,-13,-1,-1,-2
280112027,2,,,home,,10,-1,1,1
280113028,2,,,home,,2,1,4,2
280113010,2,,,away,,6,2,1,5
280113001,2,,,home,,3,-1,1,-1
280113009,2,,,home,,1,2,1,1
280113013,2,,,home,,-3,3,-3,5
280113018,2,,,home,,2,-5,2,-2
280114023,2,,,home,,3,-1,7,-1
280114025,2,,,away,,4,-2,6,-6
280114026,2,,,home,,-2,5,-2,3
280114030,2,,,home,,-1,-1,1,-2
280114002,2,,,away,,2,-1,2,-1
280114017,2,,,away,,-1,-1,-1,-1
280114024,2,,,home,,-4,1,-6,1
280115001,2,,,home,,-2,1,-1,1
280115016,2,,,away,,-2,1,2,-2
280115019,2,,,home,,-1,-2,-1,-2
280115029,2,,,away,,-1,-1,1,-4
280115008,2,,,home,,2,-1,3,-1
280115010,2,,,away,,-5,-1,-7,-1
280115012,2,,,home,,-1,-4,1,-4
280115018,2,,,home,,3,1,3,1
280116003,2,,,home,,-6,1,-7,2
280116011,2,,,home,,1,1,3,-1
280116014,2,,,away,,-2,-2,-2,-10
280116015,2,,,home,,-3,1,2,-3
280116028,2,,,home,,-2,2,1,-1
280116030,2,,,home,,-2,1,1,1
280116002,2,,,home,,1,-2,1,-2
280116017,2,,,away,,1,-2,2,-2
280117007,2,,,home,,-3,3,4,-2
280117024,2,,,away,,1,2,2,2
280117013,2,,,away,,-2,4,-1,7
280118003,2,,,home,,-1,2,2,3
280118014,2,,,away,,-1,-3,-1,-11
280118021,2,,,home,,-14,3,-3,1
280118026,2,,,home,,-4,6,1,-1
280118027,2,,,home,,2,1,3,-1
280118028,2,,,home,,-4,3,-1,1
280118029,2,,,home,,-7,-2,-8,-5
280118002,2,,,home,,1,1,1,1
280118008,2,,,away,,-3,1,-1,1
280118004,2,,,away,,-1,-1,-1,1
280119007,2,,,home,,-15,4,-4,1
280119011,2,,,away,,1,2,1,1
280119019,2,,,home,,1,1,1,-1
280119020,2,,,home,,-1,-2,2,-1
280119030,2,,,home,,-4,2,1,-1
280119004,2,,,home,,-1,-2,-1,-1
280119010,2,,,home,,-1,-2,-1,-2
280119012,2,,,home,,-1,1,-3,-1
280119014,2,,,away,,-1,-4,-1,-12
280119015,2,,,away,,1,2,1,1
280119006,2,,,home,,-8,4,-9,-1
280120021,2,,,home,,-2,4,-4,2
280121012,2,,,away,,-4,2,1,1
280121009,2,,,away,,-16,3,-5,2
280121018,2,,,away,,-1,2,2,1
280121027,2,,,home,,-1,2,1,1
280121030,2,,,away,,-2,3,-2,1
280121010,2,,,home,,-9,1,-10,1
280121001,2,,,away,,-1,2,-1,-2
280121020,2,,,away,,-1,1,-1,1
280121003,2,,,home,,-3,3,-1,4
280121029,2,,,home,,1,1,1,-1
280121019,2,,,home,,-2,2,-2,1
280121013,2,,,home,,-3,-1,2,-1
280121014,2,,,away,,2,-5,3,-13
280122015,2,,,away,,1,-1,3,-2
280122023,2,,,home,,-3,1,-5,2
280123003,2,,,home,,1,4,1,5
280123005,2,,,home,,-1,5,2,4
280123007,2,,,home,,-5,5,-3,-1
280123016,2,,,home,,2,-1,4,1
280123020,2,,,away,,-3,-1,-3,-1
280123025,2,,,away,,3,-3,2,-11
280123029,2,,,away,,-3,2,2,1
280123030,2,,,away,,-2,-1,-1,-1
280123002,2,,,away,,-2,2,-1,3
280123004,2,,,home,,1,1,1,-1
280123012,2,,,home,,2,-1,3,-1
280123024,2,,,home,,5,-1,1,1
280124015,2,,,home,,-1,-2,-1,-3
280124009,2,,,home,,-4,-1,-6,-1
280124014,2,,,away,,1,-6,2,-14
280125003,2,,,home,,-5,5,1,6
280125005,2,,,away,,-1,6,-1,5
280125007,2,,,home,,-5,6,-7,1
280125008,2,,,home,,1,-1,3,1
280125022,2,,,away,,4,12,3,-1
280125026,2,,,home,,-1,7,-1,2
280125027,2,,,home,,-5,3,-1,-1
280125028,2,,,home,,-4,4,1,1
280125002,2,,,home,,1,-1,2,-1
280125004,2,,,away,,-2,2,-2,1
280125006,2,,,home,,-1,5,-1,1
280125018,2,,,home,,-1,-1,-2,-1
280125025,2,,,away,,-6,-4,-4,-12
280126014,2,,,home,,-2,-7,-2,-15
280126029,2,,,home,,-6,-1,-1,-2
280126030,2,,,away,,-2,-2,-3,1
280126024,2,,,away,,7,1,7,3
280127004,2,,,away,,1,-1,1,-1
280127013,2,,,away,,3,1,-1,-2
280127019,2,,,home,,1,3,1,-1
280127022,2,,,home,,1,-1,1,-2
280127015,2,,,home,,-2,1,1,-1
280127006,2,,,home,,-4,6,2,2
280127016,2,,,home,,-6,1,-8,-1
280127009,2,,,home,,1,1,1,1
280127010,2,,,away,,1,2,3,4
280127025,2,,,away,,-2,-5,-2,-13
280128003,2,,,home,,-5,6,-1,8
280128026,2,,,home,,2,8,-1,4
280128029,2,,,away,,1,1,3,1
280128012,2,,,away,,1,1,-1,-2
280129011,2,,,away,,1,-1,2,-3
280129021,2,,,home,,-1,5,-1,2
280129025,2,,,home,,-1,-6,-2,-14
280129027,2,,,home,,1,4,2,-1
280129004,2,,,home,,-1,-2,1,-2
280129010,2,,,home,,2,-1,2,-1
280129013,2,,,home,,-1,-1,-1,-3
280129014,2,,,away,,-1,1,-1,1
280129017,2,,,home,,-5,-3,1,-9
280130022,2,,,away,,4,1,1,1
280130003,2,,,away,,-1,7,-1,9
280130016,2,,,home,,-1,2,1,-1
280130019,2,,,home,,-9,4,-1,1
280130020,2,,,home,,-6,-2,-1,1
280130023,2,,,home,,2,2,1,1
280130026,2,,,home,,-2,9,-2,5
280130028,2,,,home,,-3,5,1,-1
280130029,2,,,away,,-6,-1,-2,-1
280130012,2,,,home,,-2,-1,-2,-3
280131025,2,,,home,,5,1,2,1
280131008,2,,,home,,-2,1,1,3
280131002,2,,,home,,2,1,4,1
280131021,2,,,away,,-2,6,-3,3
280201011,2,,,away,,5,-2,1,-4
280201016,2,,,home,,-7,3,1,1
280201020,2,,,away,,-1,1,2,2
280201023,2,,,home,,8,3,-1,2
280201028,2,,,away,,-3,6,-1,1
280201009,2,,,home,,-1,2,-1,1
280201022,2,,,home,,-3,-1,-3,-1
280201014,2,,,away,,-7,-1,1,-2
280201027,2,,,away,,2,5,6,-1
280202001,2,,,home,,1,-1,2,-3
280202007,2,,,home,,-2,7,-2,1
280202011,2,,,away,,1,-3,3,-5
280202023,2,,,home,,-2,4,-1,3
280202025,2,,,home,,-4,2,-4,2
280202029,2,,,away,,3,-2,7,-2
280202005,2,,,home,,-8,-1,-1,-1
280202015,2,,,away,,6,2,2,-2
280203027,2,,,away,,1,-1,1,-2
280203008,2,,,home,,-1,2,-1,4
280204001,2,,,home,,1,1,-1,1
280204016,2,,,away,,7,4,3,2
280204019,2,,,away,,-2,5,-2,4
280204021,2,,,home,,-3,-1,-3,-1
280204022,2,,,away,,1,1,2,1
280204025,2,,,away,,-3,3,-2,3
280204026,2,,,home,,-1,10,-2,8
280204014,2,,,away,,-1,-2,-1,-3
280204018,2,,,away,,-9,1,-2,-5
280205005,2,,,home,,1,1,2,1
280205011,2,,,away,,1,-4,1,-6
280205020,2,,,home,,-4,-1,-3,-2
280205029,2,,,away,,-7,-3,-3,-3
280205017,2,,,away,,2,1,2,-1
280206001,2,,,home,,3,2,3,2
280206007,2,,,away,,4,8,9,3
280206019,2,,,home,,-1,-1,-2,-1
280206021,2,,,away,,-2,1,-3,1
280206022,2,,,home,,1,-1,1,-1
280206023,2,,,away,,-10,5,-1,4
280206027,2,,,away,,2,-2,2,-4
280206002,2,,,home,,1,2,1,-1
280206006,2,,,home,,1,7,1,1
280206008,2,,,home,,-10,3,-4,5
280206018,2,,,away,,-3,-1,-7,-6
280207010,2,,,home,,-1,1,2,4
280207020,2,,,home,,-11,1,-5,1
280207009,2,,,away,,-1,3,-1,2
280208016,2,,,away,,-1,-1,1,-1
280208019,2,,,away,,-1,1,-1,1
280208021,2,,,home,,1,-1,1,-1
280208023,2,,,home,,5,-1,10,-1
280208028,2,,,away,,-1,-1,-1,1
280208030,2,,,away,,-2,-3,-3,-4
280208001,2,,,away,,-2,3,-1,3
280208006,2,,,home,,-6,8,-4,2
280208018,2,,,away,,3,-2,3,-7
280208008,2,,,home,,-1,4,1,6
280208007,2,,,home,,-5,-1,-5,-1
280209003,2,,,home,,-7,-1,-5,1
280209011,2,,,home,,-2,-5,-1,1
280209026,2,,,home,,1,11,1,-1
280209009,2,,,home,,1,-1,1,-1
280209010,2,,,home,,-3,2,-1,5
280209015,2,,,away,,-5,-1,-8,-1
280209020,2,,,home,,1,2,1,2
280210002,2,,,home,,4,3,4,2
280210014,2,,,away,,1,-3,1,-6
280210016,2,,,away,,1,-2,-1,-2
280210008,2,,,home,,-4,5,-5,7
280210017,2,,,home,,1,-1,3,1
280210005,2,,,away,,2,2,1,1
280210021,2,,,home,,-6,1,-6,1
280211015,2,,,away,,-1,-2,-1,-2
280211019,2,,,away,,1,-1,-1,-1
280211020,2,,,home,,-1,3,-1,3
280211028,2,,,away,,-1,-2,-1,1
280211030,2,,,away,,2,-4,2,-6
280211009,2,,,home,,-7,1,-7,1
280211010,2,,,home,,-3,3,-2,6
280212001,2,,,away,,2,-1,8,-2
280212011,2,,,away,,1,1,3,2
280212029,2,,,home,,-1,-4,-1,-6
280212004,2,,,away,,1,1,2,-1
280212014,2,,,away,,3,-4,2,-7
280212017,2,,,home,,-2,1,-3,2
280213009,2,,,home,,2,2,2,2
280213005,2,,,away,,1,-1,1,1
280213015,2,,,away,,2,-3,3,-3
280213016,2,,,away,,3,-3,3,-4
280213019,2,,,home,,4,-2,3,-2
280213020,2,,,home,,-8,4,1,4
280213025,2,,,away,,-1,-1,1,-1
280213028,2,,,home,,1,-3,3,-1
280213030,2,,,home,,-4,-5,-3,-7
280213002,2,,,home,,1,4,1,4
280213006,2,,,home,,-4,9,-3,-2
280213008,2,,,home,,1,6,-1,9
280213010,2,,,home,,-2,4,-2,7
280213012,2,,,away,,-8,1,-8,1
280214004,2,,,home,,-12,-1,-8,-2
280214021,2,,,home,,-2,2,1,-1
280217032,2,,,away,,0,0,0,0
280219005,2,,,away,,8,-2,8,-1
280219007,2,,,home,,2,1,5,-1
280219016,2,,,home,,-1,-4,5,-5
280219022,2,,,away,,-3,1,-3,-4
280219025,2,,,home,,-9,-2,-1,-2
280219026,2,,,home,,1,12,3,2
280219027,2,,,away,,-1,-3,-1,1
280219008,2,,,away,,2,7,1,10
280219013,2,,,home,,-5,1,-4,4
280219024,2,,,home,,-5,-1,1,2
280220003,2,,,home,,-3,1,-1,4
280220011,2,,,away,,2,-1,-2,-2
280220015,2,,,home,,3,-4,-1,-4
280220020,2,,,home,,1,5,1,-1
280220021,2,,,away,,4,3,5,1
280220023,2,,,home,,-6,1,-5,1
280220028,2,,,home,,3,1,2,1
280220009,2,,,home,,-1,3,-1,-1
280220012,2,,,home,,-10,-1,-2,-1
280220017,2,,,home,,-1,2,1,-1
280221010,2,,,home,,-13,5,-9,9
280221016,2,,,away,,2,1,3,1
280221022,2,,,home,,-1,-1,1,-5
280222003,2,,,away,,9,2,10,5
280222004,2,,,home,,-1,1,1,-1
280222011,2,,,home,,-1,-2,1,-3
280222019,2,,,home,,-2,1,1,-1
280222029,2,,,away,,-4,1,-2,-3
280222030,2,,,away,,1,1,2,-1
280222009,2,,,away,,-7,4,-6,1
280222012,2,,,home,,1,1,3,1
280222018,2,,,home,,2,-3,2,-1
280222025,2,,,home,,-5,1,1,-1
280222005,2,,,home,,1,-3,-1,1
280222008,2,,,home,,-1,-1,1,-2
280222021,2,,,home,,-2,-1,-2,-1
280223026,2,,,home,,1,13,1,-1
280223027,2,,,home,,-6,-4,-2,-2
280223012,2,,,away,,5,2,6,2
280223014,2,,,away,,-3,-5,-1,-10
280223015,2,,,home,,-2,1,-1,-1
280223017,2,,,home,,-1,3,1,-1
280223024,2,,,home,,3,1,-1,4
280224021,2,,,away,,-1,1,1,1
280224022,2,,,away,,-3,1,-3,-1
280224016,2,,,away,,1,-1,1,-1
280224005,2,,,home,,-11,1,-4,2
280224019,2,,,home,,2,2,3,1
280224025,2,,,away,,6,2,7,1
280224028,2,,,home,,-1,2,1,-1
280224010,2,,,home,,-2,6,1,11
280225003,2,,,away,,-1,-1,1,-2
280225007,2,,,away,,1,2,2,-2
280225011,2,,,away,,-1,1,1,-1
280225006,2,,,home,,-3,10,-1,2
280225012,2,,,away,,1,-1,1,-1
280225024,2,,,home,,-1,2,-1,5
280226015,2,,,home,,3,2,3,1
280226016,2,,,home,,-1,-2,1,-2
280226029,2,,,away,,-1,-1,-1,-5
280226009,2,,,home,,-2,-1,-1,-1
280226010,2,,,home,,1,7,2,12
280226013,2,,,home,,-6,2,-2,8
280226014,2,,,home,,-1,-6,-1,-11
280226017,2,,,away,,-1,4,2,1
280227001,2,,,home,,-2,-2,-2,-2
280227003,2,,,home,,1,-2,1,-3
280227011,2,,,away,,-4,-1,-2,-2
280227020,2,,,home,,1,6,3,1
280227025,2,,,away,,-3,-1,-3,-2
280227026,2,,,home,,2,14,3,-1
280227028,2,,,home,,-3,3,1,2
280227002,2,,,home,,-1,5,-1,2
280227012,2,,,away,,-7,-2,-3,-2
280227018,2,,,home,,-7,1,-3,-1
280228024,2,,,home,,2,3,3,6
280228013,2,,,home,,-14,3,1,9
280228017,2,,,home,,-2,-1,2,-1
280229003,2,,,home,,-2,1,1,1
280229004,2,,,away,,-1,2,-1,1
280229028,2,,,away,,-2,4,-3,3
280229001,2,,,home,,-2,1,1,1
280229002,2,,,home,,-8,6,-4,3
280229005,2,,,home,,-4,2,-1,-2
280229006,2,,,home,,-3,11,-3,-1
280229009,2,,,home,,1,1,2,1
280229010,2,,,home,,-12,8,-6,13
280229022,2,,,home,,7,-1,10,1
280229025,2,,,away,,-15,-2,-1,-3
280229007,2,,,home,,1,-1,-3,1
280301019,2,,,home,,-3,3,-1,-1
280301021,2,,,away,,-1,-1,-1,-1
280301029,2,,,away,,-3,-2,-1,-7
280301012,2,,,away,,-1,-3,-1,-4
280301015,2,,,away,,3,3,7,-1
280302013,2,,,home,,-1,4,1,-1
280302005,2,,,home,,1,3,-1,1
280302016,2,,,away,,-3,1,-4,-2
280302002,2,,,home,,-2,7,2,4
280302009,2,,,home,,1,2,2,2
280302011,2,,,home,,-3,-2,-2,1
280302017,2,,,away,,4,1,8,1
280302023,2,,,home,,1,2,1,-4
280302027,2,,,home,,-1,1,2,1
280302030,2,,,home,,1,-1,-1,-5
280302010,2,,,home,,1,9,2,14
280303026,2,,,home,,-2,15,-1,1
280303012,2,,,away,,1,-4,1,-5
280303018,2,,,away,,-2,2,-1,-2
280304001,2,,,away,,-1,2,3,-1
280304016,2,,,away,,-9,-1,1,-3
280304019,2,,,home,,-1,4,-2,1
280304022,2,,,away,,-1,1,-2,-1
280304023,2,,,away,,-1,3,1,1
280304004,2,,,home,,-13,-1,-8,-2
280304008,2,,,home,,1,1,1,1
280304024,2,,,home,,-2,4,-1,9
280305003,2,,,home,,-3,2,-2,1
280305007,2,,,home,,1,1,1,-1
280305015,2,,,home,,-1,-1,-1,-3
280305026,2,,,home,,-5,16,-4,2
280305027,2,,,away,,-1,2,2,2
280305029,2,,,home,,-3,-3,-2,-9
280305030,2,,,home,,1,1,4,2
280305002,2,,,home,,1,8,2,5
280305010,2,,,home,,1,10,2,15
280305012,2,,,home,,-4,-5,-1,-6
280305014,2,,,away,,-2,1,-3,-1
280305018,2,,,away,,-2,-1,2,-3
280306004,2,,,home,,1,1,3,1
280306024,2,,,home,,-1,5,-1,10
280306006,2,,,away,,10,12,16,-2
280307003,2,,,home,,-4,3,-3,2
280307020,2,,,home,,-2,7,-2,2
280307021,2,,,away,,1,-2,3,-1
280307023,2,,,away,,-6,-1,-5,-2
280307028,2,,,away,,1,-1,-1,1
280307030,2,,,home,,-4,2,-3,3
280307013,2,,,home,,-1,5,1,2
280307014,2,,,away,,-1,-1,-1,-2
280307015,2,,,away,,-1,1,-2,1
280307018,2,,,away,,-1,-2,-1,-4
280307002,2,,,home,,-1,9,2,6
280307007,2,,,home,,5,2,11,1
280308005,2,,,home,,-2,4,-2,-1
280308001,2,,,home,,-1,-1,-3,-4
280308019,2,,,away,,1,5,1,3
280308026,2,,,home,,-1,17,2,4
280308027,2,,,away,,1,-1,4,1
280308029,2,,,away,,2,1,7,1
280308006,2,,,home,,-5,-1,-4,-3
280308010,2,,,home,,1,11,3,17
280308012,2,,,away,,1,1,1,-1
